City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Clyde River,CA,2021-06-19 17:44:08,70.4692,-68.5914,34.03,100,90,4.61
292,Carmen,MX,2021-06-19 17:39:21,18.6333,-91.8333,84.24,79,90,9.22
293,Prince Rupert,CA,2021-06-19 17:44:08,54.3161,-130.3201,57.29,82,75,3.44
294,Dawei,MM,2021-06-19 17:44:09,14.0833,98.2,77.25,91,69,0.65
295,Outlook,CA,2021-06-19 17:40:59,51.5001,-107.0513,60.49,87,100,7.74
296,Chuguyevka,RU,2021-06-19 17:44:09,44.1653,133.8633,50.36,91,100,3.24
297,Atlantic City,US,2021-06-19 17:44:10,39.3643,-74.4229,90.25,65,1,8.05
298,Olafsvik,IS,2021-06-19 17:44:10,64.8945,-23.7142,42.22,69,84,14.65
299,Cedar City,US,2021-06-19 17:44:10,37.6775,-113.0619,87.4,15,1,0.0
300,Zhanakorgan,KZ,2021-06-19 17:44:11,43.9098,67.2495,71.82,19,28,23.02
301,Javornik,CZ,2021-06-19 17:44:11,50.3908,17.0027,84.34,71,30,2.17
302,Atbasar,KZ,2021-06-19 17:44:11,51.8,68.3333,54.37,48,58,7.38
303,Santiago,CL,2021-06-19 17:39:40,-33.4569,-70.6483,61.18,54,20,2.3
304,Mingoyo,TZ,2021-06-19 17:44:12,-10.1,39.6333,68.76,82,31,3.56
305,Valparaiso,CL,2021-06-19 17:42:08,-33.0393,-71.6273,66.43,57,0,6.91
306,Gao,ML,2021-06-19 17:44:12,16.6362,1.637,100.45,18,55,13.24
307,Sakai,JP,2021-06-19 17:44:12,34.5833,135.4667,69.78,93,83,2.35
308,Esna,EG,2021-06-19 17:44:13,25.2934,32.554,95.02,7,0,10.87
309,Ullapool,GB,2021-06-19 17:44:13,57.8987,-5.1604,61.36,76,99,1.86
310,Asau,RO,2021-06-19 17:44:13,46.4333,26.4,63.52,98,100,4.03
311,Port Keats,AU,2021-06-19 17:44:14,-14.25,129.55,65.55,39,93,11.25
312,Urumqi,CN,2021-06-19 17:44:14,43.801,87.6005,74.35,33,0,13.42
313,Smithers,CA,2021-06-19 17:43:03,54.7804,-127.1743,57.52,54,20,3.44
314,Necochea,AR,2021-06-19 17:44:14,-38.5473,-58.7368,50.04,53,100,6.49
315,Vao,NC,2021-06-19 17:44:15,-22.6667,167.4833,72.52,79,99,14.09
316,Poum,NC,2021-06-19 17:44:15,-20.2333,164.0167,73.53,83,54,11.74
317,Saint-Leu,RE,2021-06-19 17:44:15,-21.15,55.2833,67.68,93,5,16.75
318,Cidreira,BR,2021-06-19 17:44:16,-30.1811,-50.2056,58.6,95,100,10.51
319,Plettenberg Bay,ZA,2021-06-19 17:43:43,-34.0527,23.3716,63.91,45,17,4.92
320,Sattenapalle,IN,2021-06-19 17:44:16,16.4,80.1833,87.28,52,94,13.85
321,Leningradskiy,RU,2021-06-19 17:44:17,69.3833,178.4167,39.54,90,82,2.86
322,Hualmay,PE,2021-06-19 17:44:17,-11.0964,-77.6139,69.96,74,65,10.36
323,Taldan,RU,2021-06-19 17:44:17,53.6667,124.8,51.22,99,63,4.52
324,Pasuquin,PH,2021-06-19 17:44:18,18.3328,120.6177,80.29,84,73,12.62
325,Pionerskiy,RU,2021-06-19 17:44:18,54.9508,20.2275,80.44,77,1,9.26
326,Victoria,HK,2021-06-19 17:39:52,22.2855,114.1577,87.33,83,99,7.0
327,Jumla,NP,2021-06-19 17:44:18,29.2747,82.1838,61.57,94,99,1.68
328,Talnakh,RU,2021-06-19 17:39:24,69.4865,88.3972,47.53,98,96,5.39
329,Port-Gentil,GA,2021-06-19 17:44:19,-0.7193,8.7815,80.56,78,75,13.8
330,Bhainsa,IN,2021-06-19 17:44:19,26.9548,76.9012,86.07,56,98,6.67
331,Buraydah,SA,2021-06-19 17:44:19,26.326,43.975,99.05,9,0,10.58
332,Aklavik,CA,2021-06-19 17:44:20,68.2191,-135.0107,72.43,37,20,11.5
333,Mocajuba,BR,2021-06-19 17:44:20,-2.5842,-49.5072,79.39,85,84,3.36
334,Jaggayyapeta,IN,2021-06-19 17:44:20,16.9,80.1,85.73,57,96,15.17
335,Ayagoz,KZ,2021-06-19 17:44:21,47.9714,80.4392,50.25,89,78,16.02
336,Kulykivka,UA,2021-06-19 17:44:21,51.3735,31.6466,69.62,89,1,8.93
337,Hay River,CA,2021-06-19 17:44:21,60.8156,-115.7999,46.38,61,20,12.66
338,Hammerfest,NO,2021-06-19 17:44:22,70.6634,23.6821,45.05,100,90,12.66
339,Evensk,RU,2021-06-19 17:44:22,61.95,159.2333,46.29,86,100,9.98
340,Port Hedland,AU,2021-06-19 17:44:22,-20.3167,118.5667,59.05,82,0,5.75
341,Tucuman,AR,2021-06-19 17:44:23,-26.8241,-65.2226,48.2,71,90,5.75
342,Manakara,MG,2021-06-19 17:44:23,-22.1333,48.0167,67.6,86,42,3.02
343,Cabras,IT,2021-06-19 17:44:23,39.93,8.5314,87.44,39,69,3.78
344,Chilca,PE,2021-06-19 17:44:24,-12.5211,-76.7372,72.61,82,94,7.54
345,Lida,BY,2021-06-19 17:44:24,53.8833,25.2997,69.85,83,5,7.49
346,Ainazi,LV,2021-06-19 17:44:24,57.8636,24.3578,70.14,73,3,10.67
347,Noumea,NC,2021-06-19 17:40:42,-22.2763,166.4572,72.0,99,74,6.89
348,Maceio,BR,2021-06-19 17:43:20,-9.6658,-35.7353,83.64,57,40,13.8
349,Kurmanayevka,RU,2021-06-19 17:44:25,52.5093,52.0675,63.55,72,2,6.42
350,Vila Franca Do Campo,PT,2021-06-19 17:44:25,37.7167,-25.4333,72.01,79,26,10.94
351,Saldanha,ZA,2021-06-19 17:44:26,-33.0117,17.9442,66.25,45,35,7.63
352,Anadyr,RU,2021-06-19 17:44:26,64.75,177.4833,41.5,75,0,4.0
353,Forrest City,US,2021-06-19 17:44:26,35.0081,-90.7898,84.06,56,58,8.39
354,Tokonou,GN,2021-06-19 17:44:26,9.65,-9.7833,74.37,88,95,8.08
355,Leh,IN,2021-06-19 17:44:27,34.1667,77.5833,55.42,30,58,5.26
356,Burla,IN,2021-06-19 17:44:27,21.5,83.8667,76.42,86,100,2.73
357,Muisne,EC,2021-06-19 17:44:27,0.6,-80.0333,82.51,79,100,10.65
358,Emerald,AU,2021-06-19 17:44:28,-23.5333,148.1667,48.34,71,57,5.75
359,Shimsk,RU,2021-06-19 17:44:28,58.212,30.7127,72.81,73,7,4.99
360,Trinidad,BO,2021-06-19 17:44:28,-14.8333,-64.9,66.18,77,75,6.91
361,Fare,PF,2021-06-19 17:44:29,-16.7,-151.0167,80.94,72,14,17.31
362,Lagoa Nova,BR,2021-06-19 17:44:29,-6.1,-36.4833,79.68,49,79,12.73
363,Coxim,BR,2021-06-19 17:44:29,-18.5067,-54.76,84.16,36,1,9.8
364,Kindu,CD,2021-06-19 17:44:30,-2.95,25.95,75.4,67,85,1.63
365,Lesozavodsk,RU,2021-06-19 17:44:30,45.4794,133.4244,55.8,74,100,5.82
366,Cirebon,ID,2021-06-19 17:44:30,-6.7063,108.557,77.86,83,100,5.61
367,Champerico,GT,2021-06-19 17:44:20,14.3,-91.9167,92.77,74,100,4.92
368,Ruda Slaska,PL,2021-06-19 17:43:27,50.2584,18.8563,83.08,70,0,10.85
369,Cortez,US,2021-06-19 17:44:31,37.3489,-108.5859,90.7,24,1,0.0
370,Muhos,FI,2021-06-19 17:44:31,64.808,25.9931,56.98,58,97,3.85
371,Kargasok,RU,2021-06-19 17:44:32,59.0556,80.8572,41.49,83,100,11.97
372,Okhotsk,RU,2021-06-19 17:44:32,59.3833,143.3,56.17,61,5,3.71
373,Srandakan,ID,2021-06-19 17:44:32,-7.9386,110.2506,56.73,89,99,3.83
374,Neyshabur,IR,2021-06-19 17:42:14,36.2133,58.7958,80.94,13,0,13.73
375,Tobol,KZ,2021-06-19 17:44:33,52.6844,62.5794,58.41,72,100,7.38
376,Svetlaya,RU,2021-06-19 17:44:33,46.5389,138.3297,48.94,77,100,14.92
377,Huambo,AO,2021-06-19 17:44:33,-12.7761,15.7392,59.36,33,23,4.21
378,Dancheng,CN,2021-06-19 17:44:34,33.6333,115.1833,67.91,82,60,7.38
379,Abha,SA,2021-06-19 17:41:19,18.2164,42.5053,76.82,31,20,6.91
380,Biak,ID,2021-06-19 17:44:34,-0.9131,122.8766,75.38,84,80,5.73
381,Te Anau,NZ,2021-06-19 17:44:35,-45.4167,167.7167,31.82,93,11,1.03
382,Urucui,BR,2021-06-19 17:44:35,-7.2294,-44.5561,95.32,27,6,9.48
383,Roi Et,TH,2021-06-19 17:44:35,15.75,103.75,85.96,67,58,6.73
384,Mitzic,GA,2021-06-19 17:44:36,0.7821,11.549,71.31,92,98,0.56
385,Bairiki,KI,2021-06-19 17:44:36,1.3292,172.9752,81.68,67,89,2.48
386,Cockburn Town,TC,2021-06-19 17:44:36,21.4612,-71.1419,81.12,82,100,18.41
387,Kalabo,ZM,2021-06-19 17:44:37,-14.97,22.6814,64.08,36,7,5.35
388,Meulaboh,ID,2021-06-19 17:44:37,4.1363,96.1285,78.85,84,100,1.86
389,Masallatah,LY,2021-06-19 17:44:37,32.6167,14.0,78.73,45,0,9.06
390,Vallenar,CL,2021-06-19 17:44:38,-28.5708,-70.7581,74.53,14,40,5.19
391,Nishihara,JP,2021-06-19 17:44:38,26.1842,127.7558,80.26,97,90,8.05
392,Talara,PE,2021-06-19 17:44:38,-4.5772,-81.2719,77.76,65,0,14.97
393,Vzmorye,RU,2021-06-19 17:44:39,54.6961,20.2361,80.69,77,3,5.12
394,Zvishavane,ZW,2021-06-19 17:44:39,-20.3267,30.0665,56.43,81,75,5.77
395,Muriwai Beach,NZ,2021-06-19 17:41:35,-36.8167,174.45,57.34,97,79,3.85
396,Beringovskiy,RU,2021-06-19 17:44:39,63.05,179.3167,42.01,87,80,7.92
397,Ossora,RU,2021-06-19 17:44:40,59.2353,163.0719,42.1,97,100,7.81
398,Kemijarvi,FI,2021-06-19 17:44:40,66.7131,27.4306,60.85,53,87,2.21
399,Erenhot,CN,2021-06-19 17:44:40,43.6475,111.9767,65.75,34,4,4.83
400,Barroso,BR,2021-06-19 17:44:41,-21.1869,-43.9758,66.38,65,55,9.17
401,Sehithwa,BW,2021-06-19 17:44:41,-20.4667,22.7167,64.35,43,7,11.48
402,Avanigadda,IN,2021-06-19 17:44:42,16.0215,80.9181,86.99,62,99,7.4
403,Moranbah,AU,2021-06-19 17:44:42,-22.0016,148.0466,51.85,53,97,9.82
404,Brazzaville,CG,2021-06-19 17:44:42,-4.2658,15.2832,84.56,61,1,3.44
405,Jalingo,NG,2021-06-19 17:44:43,8.8833,11.3667,81.34,77,81,3.96
406,Mahebourg,MU,2021-06-19 17:44:43,-20.4081,57.7,71.89,64,40,11.5
407,Bilibino,RU,2021-06-19 17:44:43,68.0546,166.4372,42.37,88,99,2.73
408,Meadow Lake,US,2021-06-19 17:44:44,34.8014,-106.5436,94.21,19,78,6.71
409,Menzelinsk,RU,2021-06-19 17:44:44,55.7271,53.1026,72.64,80,3,17.11
410,Bambanglipuro,ID,2021-06-19 17:44:44,-7.95,110.2833,56.61,89,99,3.53
411,Mackay,AU,2021-06-19 17:44:45,-21.15,149.2,60.04,82,91,0.0
412,Norman Wells,CA,2021-06-19 17:44:45,65.282,-126.8329,64.44,45,20,11.5
413,Cooma,AU,2021-06-19 17:44:45,-36.2333,149.1333,40.77,93,90,11.5
414,Coahuayana,MX,2021-06-19 17:44:46,18.7333,-103.6833,78.28,95,100,24.29
415,Huilong,CN,2021-06-19 17:44:46,31.8111,121.655,71.04,78,100,4.54
416,Nagod,IN,2021-06-19 17:44:46,24.5667,80.6,80.53,74,99,11.72
417,Ayan,RU,2021-06-19 17:44:47,56.45,138.1667,50.25,62,55,6.96
418,Willowmore,ZA,2021-06-19 17:44:47,-33.2926,23.4895,55.72,33,3,2.08
419,Tecoanapa,MX,2021-06-19 17:44:47,16.5167,-98.75,84.36,71,100,7.54
420,San Fernando,PH,2021-06-19 17:44:48,15.0286,120.6898,84.22,86,100,1.74
421,Conde,BR,2021-06-19 17:44:48,-7.2597,-34.9075,81.86,78,75,10.36
422,Gallup,US,2021-06-19 17:40:43,35.5281,-108.7426,90.36,19,1,3.0
423,Tura,IN,2021-06-19 17:44:49,25.5198,90.2201,71.55,96,100,6.31
424,Russell,US,2021-06-19 17:44:49,32.3502,-85.1999,74.12,90,1,8.05
425,Ferkessedougou,CI,2021-06-19 17:44:49,9.6,-5.2,91.98,39,83,5.77
426,Ulladulla,AU,2021-06-19 17:44:25,-35.35,150.4667,53.1,71,93,18.57
427,Kruisfontein,ZA,2021-06-19 17:44:50,-34.0033,24.7314,60.89,31,27,5.26
428,Kitimat,CA,2021-06-19 17:41:16,54.0524,-128.6534,59.92,90,100,1.86
429,San Cristobal,VE,2021-06-19 17:42:25,7.7669,-72.225,84.38,61,44,7.25
430,Luganville,VU,2021-06-19 17:44:50,-15.5333,167.1667,76.28,84,98,0.6
431,Amot,NO,2021-06-19 17:44:50,59.5714,7.9877,54.5,90,100,2.95
432,Minab,IR,2021-06-19 17:41:13,27.1467,57.0801,89.1,50,0,5.08
433,Lorengau,PG,2021-06-19 17:41:05,-2.0226,147.2712,78.69,80,78,2.95
434,Vangaindrano,MG,2021-06-19 17:44:51,-23.35,47.6,65.89,88,6,5.95
435,Kokkola,FI,2021-06-19 17:44:51,63.8385,23.1307,57.36,81,0,8.05
436,Aasiaat,GL,2021-06-19 17:44:52,68.7098,-52.8699,36.95,75,100,5.5
437,Tolentino,IT,2021-06-19 17:44:52,43.2126,13.2901,85.86,46,15,1.21
438,Mattru,SL,2021-06-19 17:44:52,7.6244,-11.8332,77.22,92,100,3.98
439,Port Hardy,CA,2021-06-19 17:44:24,50.6996,-127.4199,51.98,100,90,6.91
440,Fayaoue,NC,2021-06-19 17:44:53,-20.65,166.5333,76.59,79,38,10.45
441,Nalut,LY,2021-06-19 17:44:53,30.3333,10.85,100.11,11,0,7.81
442,Baykit,RU,2021-06-19 17:44:53,61.67,96.37,58.32,81,2,4.36
443,Grahamstown,ZA,2021-06-19 17:44:54,-33.3042,26.5328,56.26,40,1,4.52
444,Brits,ZA,2021-06-19 17:44:54,-25.6347,27.7802,60.12,47,49,4.5
445,Sorong,ID,2021-06-19 17:44:55,-0.8833,131.25,77.9,84,99,5.08
446,Morondava,MG,2021-06-19 17:44:55,-20.2833,44.2833,73.76,64,0,8.32
447,Winterberg,DE,2021-06-19 17:44:55,51.2,8.5333,81.72,79,63,3.22
448,Bandarbeyla,SO,2021-06-19 17:44:55,9.4942,50.8122,77.9,80,36,34.74
449,Obala,CM,2021-06-19 17:44:56,4.1667,11.5333,80.47,97,95,1.66
450,Rawson,AR,2021-06-19 17:44:56,-43.3002,-65.1023,49.69,49,1,19.3
451,Baker City,US,2021-06-19 17:43:24,44.7749,-117.8344,76.59,35,1,8.05
452,Merauke,ID,2021-06-19 17:44:57,-8.4667,140.3333,74.98,86,52,11.79
453,Jalalpur,PK,2021-06-19 17:44:57,32.6374,74.2183,89.47,37,40,4.61
454,Opuwo,NA,2021-06-19 17:44:57,-18.0607,13.84,65.23,27,0,8.25
455,Alofi,NU,2021-06-19 17:44:58,-19.0595,-169.9187,66.09,100,59,2.3
456,Chuy,UY,2021-06-19 17:44:58,-33.6971,-53.4616,54.9,90,94,6.87
457,Borova,UA,2021-06-19 17:44:58,50.1763,30.1043,78.71,88,25,9.95
458,West Wendover,US,2021-06-19 17:44:59,40.7391,-114.0733,88.81,15,1,8.05
459,Adrar,MR,2021-06-19 17:44:59,20.5022,-10.0711,97.75,12,0,14.5
460,Kalmunai,LK,2021-06-19 17:44:59,7.4167,81.8167,82.51,73,98,3.94
461,Chumikan,RU,2021-06-19 17:45:00,54.7183,135.315,42.15,69,100,4.03
462,Kyzyl-Suu,KG,2021-06-19 17:45:00,42.3414,78.0056,54.63,50,20,3.27
463,Porcsalma,HU,2021-06-19 17:45:00,47.8833,22.5667,77.07,75,86,7.7
464,La Trinidad,PH,2021-06-19 17:45:01,16.455,120.5875,62.55,89,100,2.1
465,Summerville,US,2021-06-19 17:42:19,33.0185,-80.1757,88.79,62,1,10.36
466,Bjornevatn,NO,2021-06-19 17:45:01,69.6672,29.9847,53.94,66,75,2.3
467,Kondinskoye,RU,2021-06-19 17:45:01,59.6481,67.41,56.52,64,99,9.01
468,Yorkton,CA,2021-06-19 17:45:05,51.2167,-102.4677,66.04,55,75,13.8
469,Nador,MA,2021-06-19 17:45:05,35.174,-2.9287,75.27,53,20,17.27
470,Maarianhamina,AX,2021-06-19 17:45:05,60.0973,19.9348,67.86,77,0,6.91
471,Sakaraha,MG,2021-06-19 17:45:05,-22.9,44.5333,63.39,70,0,9.4
472,Freeport,US,2021-06-19 17:42:12,40.6576,-73.5832,91.98,59,20,13.0
473,Shirokiy,RU,2021-06-19 17:45:06,49.758,129.523,55.15,85,90,7.61
474,Campbell River,CA,2021-06-19 17:45:06,50.0163,-125.2446,63.32,75,90,4.61
475,Nortelandia,BR,2021-06-19 17:45:07,-14.4547,-56.8028,91.67,27,3,1.97
476,Kaya,BF,2021-06-19 17:45:07,13.0917,-1.0844,99.0,24,66,3.31
477,Tazovskiy,RU,2021-06-19 17:44:09,67.4667,78.7,43.02,72,100,2.44
478,Fort-Shevchenko,KZ,2021-06-19 17:45:07,44.5086,50.263,79.2,53,1,19.71
479,Gairo,IT,2021-06-19 17:45:08,39.8497,9.5047,75.16,36,67,3.69
480,Ardahan,TR,2021-06-19 17:45:08,41.1087,42.7022,58.77,76,34,6.87
481,Pisco,PE,2021-06-19 17:45:09,-13.7,-76.2167,66.25,77,90,5.75
482,Mollendo,PE,2021-06-19 17:45:09,-17.0231,-72.0147,67.19,74,78,9.93
483,Ivankiv,UA,2021-06-19 17:45:09,50.9386,29.8943,79.03,80,11,8.52
484,Palauig,PH,2021-06-19 17:45:10,15.435,119.9045,81.73,81,98,2.35
485,Puerto Escondido,MX,2021-06-19 17:43:43,15.85,-97.0667,84.96,69,94,2.37
486,Quincy,US,2021-06-19 17:45:03,42.2529,-71.0023,92.07,54,75,4.0
487,Vostok,RU,2021-06-19 17:45:10,46.4856,135.8833,44.73,85,100,3.83
488,Chengdu,CN,2021-06-19 17:41:26,30.6667,104.0667,75.09,83,0,0.0
489,Vryburg,ZA,2021-06-19 17:45:11,-26.9566,24.7284,57.43,46,14,8.21
490,Kapatalan,PH,2021-06-19 17:45:11,14.4741,121.4903,80.51,92,98,8.28
491,Kviteseid,NO,2021-06-19 17:45:11,59.4022,8.4927,59.02,94,100,3.47
492,Chimbarongo,CL,2021-06-19 17:45:12,-34.7,-71.05,50.38,54,60,5.1
493,Gazanjyk,TM,2021-06-19 17:45:12,39.2446,55.5154,91.47,16,0,16.31
494,Pavlivka,UA,2021-06-19 17:45:13,49.4414,28.4596,77.41,89,21,6.67
495,Gamba,GA,2021-06-19 17:45:13,-2.65,10.0,75.49,81,29,10.25
496,Broome,US,2021-06-19 17:45:13,42.2506,-75.833,84.69,49,20,1.99
497,Xuddur,SO,2021-06-19 17:45:14,4.1213,43.8894,76.69,62,86,17.43
498,Urbano Santos,BR,2021-06-19 17:45:14,-3.2078,-43.4036,82.63,74,38,3.67
499,Kagoro,NG,2021-06-19 17:45:14,9.6,8.3833,68.79,95,97,2.75
500,Lae,PG,2021-06-19 17:45:15,-6.7221,146.9847,74.71,80,88,5.55
501,Beboto,TD,2021-06-19 17:45:15,8.2668,16.939,82.96,50,78,6.8
502,Bitung,ID,2021-06-19 17:45:15,1.4451,125.1824,76.05,83,35,8.34
503,Hanyang,CN,2021-06-19 17:45:16,32.1371,105.5126,64.33,89,100,1.1
504,Calvia,ES,2021-06-19 17:45:16,39.5657,2.5062,85.08,66,100,11.45
505,Lamu,KE,2021-06-19 17:45:16,-2.2717,40.902,76.8,78,53,16.8
506,Harper,LR,2021-06-19 17:44:04,4.375,-7.7169,80.37,76,60,9.98
507,Barberton,ZA,2021-06-19 17:45:17,-25.7884,31.0532,55.45,82,88,1.14
508,Muyezerskiy,RU,2021-06-19 17:45:17,63.9333,31.65,64.94,41,85,4.16
509,Dunedin,NZ,2021-06-19 17:45:17,-45.8742,170.5036,45.81,85,62,1.01
510,Koumac,NC,2021-06-19 17:45:18,-20.5667,164.2833,71.33,87,57,5.12
511,Duncan,US,2021-06-19 17:42:37,34.5023,-97.9578,94.05,56,3,10.92
512,Moron,AR,2021-06-19 17:45:18,-34.6534,-58.6198,55.29,68,24,1.01
513,Fairbanks,US,2021-06-19 17:40:42,64.8378,-147.7164,61.61,85,40,0.0
514,Shakawe,BW,2021-06-19 17:45:19,-18.3667,21.85,61.34,38,7,5.12
515,Manono,CD,2021-06-19 17:45:19,-7.3,27.4167,79.48,33,30,7.58
516,Cimahi,ID,2021-06-19 17:45:19,-6.8722,107.5425,68.2,94,100,3.58
517,Karatau,KZ,2021-06-19 17:45:20,43.1667,70.4667,65.44,21,0,12.71
518,Tonota,BW,2021-06-19 17:45:20,-21.4833,27.4833,56.89,76,64,13.09
519,Bartica,GY,2021-06-19 17:45:20,6.4,-58.6167,88.12,83,69,3.36
520,Backa Topola,RS,2021-06-19 17:45:21,45.8152,19.6318,76.73,58,39,5.37
521,Acarau,BR,2021-06-19 17:45:21,-2.8856,-40.12,83.17,70,76,10.71
522,Panaba,MX,2021-06-19 17:45:21,21.2833,-88.2667,92.95,44,87,14.27
523,Tautira,PF,2021-06-19 17:45:22,-17.7333,-149.15,78.82,80,27,16.46
524,Coffs Harbour,AU,2021-06-19 17:45:22,-30.3,153.1333,62.13,72,73,12.66
525,Boffa,GN,2021-06-19 17:45:22,10.1667,-14.0333,83.79,76,79,8.03
526,Aras,ES,2021-06-19 17:45:23,42.5617,-2.356,79.21,25,0,12.66
527,Isla Vista,US,2021-06-19 17:45:23,34.4133,-119.861,94.12,73,90,3.44
528,Inhambane,MZ,2021-06-19 17:45:23,-23.865,35.3833,69.78,73,40,6.91
529,Xuanhua,CN,2021-06-19 17:45:24,40.6103,115.0447,66.94,32,31,4.05
530,Mao,ES,2021-06-19 17:45:24,39.8885,4.2658,82.96,54,20,11.5
531,Port Augusta,AU,2021-06-19 17:45:25,-32.5,137.7667,52.7,80,9,5.68
532,Luba,GQ,2021-06-19 17:45:25,3.4568,8.5547,76.89,83,71,7.43
533,Tilichiki,RU,2021-06-19 17:45:25,60.4667,166.1,42.84,84,100,5.14
534,Pangkalanbuun,ID,2021-06-19 17:45:26,-2.6833,111.6167,73.31,98,100,0.72
535,Hambantota,LK,2021-06-19 17:45:26,6.1241,81.1185,80.83,77,97,18.95
536,Chulman,RU,2021-06-19 17:45:26,56.8479,124.9104,52.5,90,80,1.19
537,Flin Flon,CA,2021-06-19 17:45:27,54.7682,-101.865,67.84,49,75,10.36
538,Belmonte,BR,2021-06-19 17:45:27,-15.8631,-38.8828,75.2,85,84,13.18
539,Pathalgaon,IN,2021-06-19 17:45:27,22.5667,83.4667,72.03,92,100,6.98
540,Aquiraz,BR,2021-06-19 17:45:28,-3.9014,-38.3911,86.09,73,79,9.37
541,Benjamin Constant,BR,2021-06-19 17:45:28,-4.3831,-70.0311,82.53,78,40,9.22
542,Katy,US,2021-06-19 17:43:34,29.7858,-95.8244,94.98,57,0,1.01
543,Cervo,ES,2021-06-19 17:45:28,43.6702,-7.4101,65.19,80,92,8.59
544,Clonakilty,IE,2021-06-19 17:45:29,51.6231,-8.8706,58.08,79,100,17.34
545,Linhares,BR,2021-06-19 17:45:29,-19.3911,-40.0722,74.12,60,93,8.12
546,Coquimbo,CL,2021-06-19 17:43:11,-29.9533,-71.3436,62.33,63,0,10.36
547,Campos Belos,BR,2021-06-19 17:45:29,-13.0367,-46.7717,90.07,25,70,4.54
548,Camocim,BR,2021-06-19 17:45:30,-2.9022,-40.8411,84.87,64,66,10.38
549,Port Moresby,PG,2021-06-19 17:45:30,-9.4431,147.1797,74.62,83,20,11.5
550,Vorgashor,RU,2021-06-19 17:45:30,67.5833,63.95,46.35,79,100,13.56
551,Timbiras,BR,2021-06-19 17:45:31,-4.2553,-43.9406,87.64,54,96,2.33
552,Shalya,RU,2021-06-19 17:45:31,57.2471,58.7298,62.47,92,100,10.22
553,Carauari,BR,2021-06-19 17:45:31,-4.8828,-66.8958,89.01,54,21,4.88
554,Kiama,AU,2021-06-19 17:45:32,-34.6833,150.8667,55.38,77,100,5.99
555,Luanda,AO,2021-06-19 17:45:01,-8.8368,13.2343,74.21,87,1,16.67
556,Kamaishi,JP,2021-06-19 17:45:32,39.2667,141.8833,65.53,97,100,7.78
557,Yumen,CN,2021-06-19 17:45:33,40.2833,97.2,68.7,31,82,9.28
558,Sawai Madhopur,IN,2021-06-19 17:45:33,25.9833,76.3667,84.13,59,99,11.48
559,Vilhena,BR,2021-06-19 17:45:12,-12.7406,-60.1458,82.62,57,0,9.22
560,Camacha,PT,2021-06-19 17:45:33,33.0833,-16.3333,67.42,56,20,12.66
561,Bijie,CN,2021-06-19 17:45:34,27.3125,105.2942,63.09,91,100,3.31
562,Batagay,RU,2021-06-19 17:45:34,67.6333,134.6333,66.6,52,96,2.15
563,Lompoc,US,2021-06-19 17:45:34,34.6391,-120.4579,88.21,90,1,5.75
564,Quesnel,CA,2021-06-19 17:45:35,52.9999,-122.5029,55.9,76,40,4.61
565,Wallaceburg,CA,2021-06-19 17:45:10,42.593,-82.3885,77.22,49,100,4.38
566,Qinhuangdao,CN,2021-06-19 17:45:35,39.9317,119.5883,69.03,44,1,7.27
567,Naranjal,EC,2021-06-19 17:45:35,-2.6667,-79.6167,80.4,70,83,3.06
568,Iracoubo,GF,2021-06-19 17:45:36,5.4802,-53.2011,84.0,69,4,11.72
569,Hopelchen,MX,2021-06-19 17:45:36,19.7667,-89.85,87.08,43,98,6.53
570,Bustamante,MX,2021-06-19 17:45:36,26.5333,-100.5,90.99,30,80,5.95
